municipio,tipo de crimen,año,trimestre,num_trimestre,valor,tipo_dato,modelo,nivel_confianza
Collado Villalba,Robos con violencia e intimidación,2026,Q3,3,16.8742578632524,Predicción,Gradient Boosting,Estándar
Collado Villalba,Secuestro,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Collado Villalba,Secuestro,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Collado Villalba,Secuestro,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Collado Villalba,Sustracciones de vehículos,2026,Q1,1,2.8003656656345854,Predicción,Gradient Boosting,Estándar
Collado Villalba,Sustracciones de vehículos,2026,Q2,2,2.7723225445814936,Predicción,Gradient Boosting,Estándar
Collado Villalba,Sustracciones de vehículos,2026,Q3,3,3.057504597260602,Predicción,Gradient Boosting,Estándar
Collado Villalba,Tráfico de drogas,2026,Q1,1,2.8322945954969208,Predicción,Gradient Boosting,Estándar
Collado Villalba,Tráfico de drogas,2026,Q2,2,3.057504597260602,Predicción,Gradient Boosting,Estándar
Collado Villalba,Tráfico de drogas,2026,Q3,3,3.2692741676186934,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Agresión sexual con penetración,2026,Q1,1,1.466513630084666,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Agresión sexual con penetración,2026,Q2,2,1.466513630084666,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Agresión sexual con penetración,2026,Q3,3,1.466513630084666,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Delitos contra la libertad sexual,2026,Q1,1,7.060702542919079,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Delitos contra la libertad sexual,2026,Q2,2,8.153497790006853,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Delitos contra la libertad sexual,2026,Q3,3,6.430862175197474,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,13.688001812693988,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,13.246598551742201,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,13.229802473691388,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Estafas informáticas,2026,Q1,1,133.45626385123583,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Estafas informáticas,2026,Q2,2,156.33663921175366,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Estafas informáticas,2026,Q3,3,164.42585428098047,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Colmenar Viejo,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Colmenar Viejo,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Colmenar Viejo,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.5,Predicción,Mediana móvil 4,Alta incertidumbre
Colmenar Viejo,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.75,Predicción,Mediana móvil 4,Alta incertidumbre
Colmenar Viejo,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.875,Predicción,Mediana móvil 4,Alta incertidumbre
Colmenar Viejo,Hurtos,2026,Q1,1,121.64595063343107,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Hurtos,2026,Q2,2,111.4962067085042,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Hurtos,2026,Q3,3,125.00739448136576,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Otros ciberdelitos,2026,Q1,1,14.380809511896775,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Otros ciberdelitos,2026,Q2,2,13.791933173351108,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Otros ciberdelitos,2026,Q3,3,12.966329448026112,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Resto de criminalidad convencional,2026,Q1,1,312.3938178434619,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Resto de criminalidad convencional,2026,Q2,2,303.76515990485285,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Resto de criminalidad convencional,2026,Q3,3,315.52522216651204,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Resto de delitos contra la libertad sexual,2026,Q1,1,6.633645731804352,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Resto de delitos contra la libertad sexual,2026,Q2,2,6.430862175197474,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Resto de delitos contra la libertad sexual,2026,Q3,3,6.430862175197474,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Robos con fuerza en domicilios,2026,Q1,1,16.604683676491334,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Robos con fuerza en domicilios,2026,Q2,2,15.094257839160258,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Robos con fuerza en domicilios,2026,Q3,3,13.246598551742201,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,35.37068935769038,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,30.50062927247927,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,30.50062927247927,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Robos con violencia e intimidación,2026,Q1,1,6.643711897031962,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Robos con violencia e intimidación,2026,Q2,2,4.978317900666469,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Robos con violencia e intimidación,2026,Q3,3,4.09025149485376,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Secuestro,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Colmenar Viejo,Secuestro,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Colmenar Viejo,Secuestro,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Colmenar Viejo,Sustracciones de vehículos,2026,Q1,1,3.440646131584675,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Sustracciones de vehículos,2026,Q2,2,2.8057761853138805,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Sustracciones de vehículos,2026,Q3,3,3.242755757435653,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Tráfico de drogas,2026,Q1,1,2.7458041343984534,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Tráfico de drogas,2026,Q2,2,2.7458041343984534,Predicción,Gradient Boosting,Estándar
Colmenar Viejo,Tráfico de drogas,2026,Q3,3,2.7458041343984534,Predicción,Gradient Boosting,Estándar
Coslada,Agresión sexual con penetración,2026,Q1,1,3.008143035576506,Predicción,Gradient Boosting,Estándar
Coslada,Agresión sexual con penetración,2026,Q2,2,2.531052530034288,Predicción,Gradient Boosting,Estándar
Coslada,Agresión sexual con penetración,2026,Q3,3,3.005510059993038,Predicción,Gradient Boosting,Estándar
Coslada,Delitos contra la libertad sexual,2026,Q1,1,5.5576579920426745,Predicción,Gradient Boosting,Estándar
Coslada,Delitos contra la libertad sexual,2026,Q2,2,6.371375885100861,Predicción,Gradient Boosting,Estándar
Coslada,Delitos contra la libertad sexual,2026,Q3,3,6.371375885100861,Predicción,Gradient Boosting,Estándar
Coslada,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,9.150908678746571,Predicción,Gradient Boosting,Estándar
Coslada,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,8.521068311024967,Predicción,Gradient Boosting,Estándar
Coslada,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,9.150908678746571,Predicción,Gradient Boosting,Estándar
Coslada,Estafas informáticas,2026,Q1,1,113.24956368430418,Predicción,Gradient Boosting,Estándar
Coslada,Estafas informáticas,2026,Q2,2,126.6574102115781,Predicción,Gradient Boosting,Estándar
Coslada,Estafas informáticas,2026,Q3,3,123.17891242616703,Predicción,Gradient Boosting,Estándar
Coslada,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Coslada,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Coslada,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Coslada,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Coslada,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Coslada,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Coslada,Hurtos,2026,Q1,1,235.4782741078005,Predicción,Gradient Boosting,Estándar
Coslada,Hurtos,2026,Q2,2,247.89118177228497,Predicción,Gradient Boosting,Estándar
Coslada,Hurtos,2026,Q3,3,224.6189764758702,Predicción,Gradient Boosting,Estándar
Coslada,Otros ciberdelitos,2026,Q1,1,14.355557338152899,Predicción,Gradient Boosting,Estándar
Coslada,Otros ciberdelitos,2026,Q2,2,13.830394938496324,Predicción,Gradient Boosting,Estándar
Coslada,Otros ciberdelitos,2026,Q3,3,12.684066450999369,Predicción,Gradient Boosting,Estándar
Coslada,Resto de criminalidad convencional,2026,Q1,1,428.2442253935693,Predicción,Gradient Boosting,Estándar
Coslada,Resto de criminalidad convencional,2026,Q2,2,404.2456824866565,Predicción,Gradient Boosting,Estándar
Coslada,Resto de criminalidad convencional,2026,Q3,3,411.45395778061356,Predicción,Gradient Boosting,Estándar
Coslada,Resto de delitos contra la libertad sexual,2026,Q1,1,3.8082166526027894,Predicción,Gradient Boosting,Estándar
Coslada,Resto de delitos contra la libertad sexual,2026,Q2,2,3.8082166526027894,Predicción,Gradient Boosting,Estándar
Coslada,Resto de delitos contra la libertad sexual,2026,Q3,3,4.019986222960881,Predicción,Gradient Boosting,Estándar
Coslada,Robos con fuerza en domicilios,2026,Q1,1,20.24199384152765,Predicción,Gradient Boosting,Estándar
Coslada,Robos con fuerza en domicilios,2026,Q2,2,17.42896685036173,Predicción,Gradient Boosting,Estándar
Coslada,Robos con fuerza en domicilios,2026,Q3,3,19.9759311156027,Predicción,Gradient Boosting,Estándar
Coslada,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,40.31259631254901,Predicción,Gradient Boosting,Estándar
Coslada,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,30.911686667846404,Predicción,Gradient Boosting,Estándar
Coslada,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,28.05757264127942,Predicción,Gradient Boosting,Estándar
Coslada,Robos con violencia e intimidación,2026,Q1,1,13.597372994709502,Predicción,Gradient Boosting,Estándar
Coslada,Robos con violencia e intimidación,2026,Q2,2,13.827825949034573,Predicción,Gradient Boosting,Estándar
Coslada,Robos con violencia e intimidación,2026,Q3,3,13.285060316887417,Predicción,Gradient Boosting,Estándar
Coslada,Secuestro,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Coslada,Secuestro,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Coslada,Secuestro,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Coslada,Sustracciones de vehículos,2026,Q1,1,30.577450189638395,Predicción,Gradient Boosting,Estándar
Coslada,Sustracciones de vehículos,2026,Q2,2,34.0354270199624,Predicción,Gradient Boosting,Estándar
Coslada,Sustracciones de vehículos,2026,Q3,3,31.54381758321509,Predicción,Gradient Boosting,Estándar
Coslada,Tráfico de drogas,2026,Q1,1,3.005510059993038,Predicción,Gradient Boosting,Estándar
Coslada,Tráfico de drogas,2026,Q2,2,3.005510059993038,Predicción,Gradient Boosting,Estándar
Coslada,Tráfico de drogas,2026,Q3,3,3.3985567080956764,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Agresión sexual con penetración,2026,Q1,1,3.652415701942766,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Agresión sexual con penetración,2026,Q2,2,3.1779581719840166,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Agresión sexual con penetración,2026,Q3,3,2.773847255451545,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Delitos contra la libertad sexual,2026,Q1,1,13.229802473691388,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Delitos contra la libertad sexual,2026,Q2,2,12.687036841544233,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Delitos contra la libertad sexual,2026,Q3,3,11.823546447225118,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,7.060702542919079,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,6.430862175197474,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,5.724826579278338,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Estafas informáticas,2026,Q1,1,307.52149199173033,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Estafas informáticas,2026,Q2,2,304.4513961514913,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Estafas informáticas,2026,Q3,3,303.7681675225278,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Fuenlabrada,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Fuenlabrada,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Fuenlabrada,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Fuenlabrada,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Fuenlabrada,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Fuenlabrada,Hurtos,2026,Q1,1,344.05590708436006,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Hurtos,2026,Q2,2,340.43288232318844,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Hurtos,2026,Q3,3,312.7017030815023,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Otros ciberdelitos,2026,Q1,1,38.28813784390061,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Otros ciberdelitos,2026,Q2,2,47.04300523933946,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Otros ciberdelitos,2026,Q3,3,29.489973314083002,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Resto de criminalidad convencional,2026,Q1,1,572.4128716161673,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Resto de criminalidad convencional,2026,Q2,2,579.0499515916639,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Resto de criminalidad convencional,2026,Q3,3,567.5925952728245,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Resto de delitos contra la libertad sexual,2026,Q1,1,9.463217730693106,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Resto de delitos contra la libertad sexual,2026,Q2,2,8.783338157728457,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Resto de delitos contra la libertad sexual,2026,Q3,3,8.783338157728457,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Robos con fuerza en domicilios,2026,Q1,1,32.879079920943084,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Robos con fuerza en domicilios,2026,Q2,2,35.37068935769038,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Robos con fuerza en domicilios,2026,Q3,3,35.37068935769038,Predicción,Gradient Boosting,Estándar
Fuenlabrada,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,60.39363155482228,Predicción,Gradient Boosting,Estándar
Fuenlabrada,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,60.39363155482228,Predicción,Gradient Boosting,Estándar
Fuenlabrada,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,60.39363155482228,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Robos con violencia e intimidación,2026,Q1,1,41.125244616731536,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Robos con violencia e intimidación,2026,Q2,2,41.125244616731536,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Robos con violencia e intimidación,2026,Q3,3,41.64393046721367,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Secuestro,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Fuenlabrada,Secuestro,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Fuenlabrada,Secuestro,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Fuenlabrada,Sustracciones de vehículos,2026,Q1,1,44.125874902543,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Sustracciones de vehículos,2026,Q2,2,41.125244616731536,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Sustracciones de vehículos,2026,Q3,3,41.125244616731536,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Tráfico de drogas,2026,Q1,1,13.229802473691388,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Tráfico de drogas,2026,Q2,2,12.687036841544233,Predicción,Gradient Boosting,Estándar
Fuenlabrada,Tráfico de drogas,2026,Q3,3,12.687036841544233,Predicción,Gradient Boosting,Estándar
Galapagar,Agresión sexual con penetración,2026,Q1,1,1.9090422301810799,Predicción,Gradient Boosting,Estándar
Galapagar,Agresión sexual con penetración,2026,Q2,2,1.466513630084666,Predicción,Gradient Boosting,Estándar
Galapagar,Agresión sexual con penetración,2026,Q3,3,2.4153625127947103,Predicción,Gradient Boosting,Estándar
Galapagar,Delitos contra la libertad sexual,2026,Q1,1,2.8057761853138805,Predicción,Gradient Boosting,Estándar
Galapagar,Delitos contra la libertad sexual,2026,Q2,2,3.242755757435653,Predicción,Gradient Boosting,Estándar
